Date,All_sum_tot_postpan,All_sum_tot_prepan,Subways_sum_tot_postpan,Subways_sum_tot_prepan,Buses_sum_tot_postpan,Buses_sum_tot_prepan,LIRR_sum_tot_postpan,LIRR_sum_tot_prepan,Metro_North_sum_tot_postpan,Metro_North_sum_tot_prepan,Access_A_Ride_sum_tot_postpan,Access_A_Ride_sum_tot_prepan,Bridges_and_Tunnels_sum_tot_postpan,Bridges_and_Tunnels_sum_tot_prepan,Staten_Island_Railway_sum_tot_postpan,Staten_Island_Railway_sum_tot_prepan,All_perc_postpan_as_prepan,Subways_perc_postpan_as_prepan,Buses_perc_postpan_as_prepan,LIRR_perc_postpan_as_prepan,Metro_North_perc_postpan_as_prepan,Access_A_Ride_perc_postpan_as_prepan,Bridges_and_Tunnels_perc_postpan_as_prepan,Staten_Island_Railway_perc_postpan_as_prepan,All_pred,Subways_pred,Buses_pred,LIRR_pred,Metro_North_pred,Access_A_Ride_pred,Bridges_and_Tunnels_pred,Staten_Island_Railway_pred
2021-01-03,17193687,43641121.220444605,7999465,25972250.215053763,4922471,10255552.707519177,350135,1509449.6376811597,182787,1345980.0,108260,141710.48648384024,3614491,4334090.997432646,16078,82087.17627401838,39.0,31.0,48.0,23.0,14.0,76.0,83.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10,17472300,43351509.88094846,8124803,25716719.166666668,4960016,10206619.926147055,355396,1519169.5652173914,187494,1339495.6043956045,109201,141447.37173352964,3719598,4345790.381291135,15792,82267.86549707603,40.0,32.0,49.0,23.0,14.0,77.0,86.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,16860054,38400559.38068277,7812811,22518328.97612094,4727539,9080086.009070296,351706,1287768.9257028112,172469,1161579.9413919414,94754,127013.33175612587,3685911,4156940.950576771,14864,68841.24606387765,44.0,35.0,52.0,27.0,15.0,75.0,89.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,16929999,43479862.761431456,7962185,25854164.036892846,4657827,10212206.322956719,346872,1507761.9071146245,181493,1334954.945054945,97133,141598.45818380432,3669346,4347692.1058484,15143,81484.98538011697,39.0,31.0,46.0,23.0,14.0,69.0,84.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,13796453,45172251.61492981,6818661,26941287.44324613,3865562,10723532.147485493,240642,1468450.5434782607,148610,1397455.641025641,77690,147553.3467229611,2633264,4412632.726889451,12024,81339.76608187135,31.0,25.0,36.0,16.0,11.0,53.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,17824871,45387657.07622024,8477427,27173584.361559138,4979087,10730789.882216223,354115,1513654.528985507,187541,1320876.0989010988,99650,147422.8943656514,3711598,4419113.954155468,15453,82215.35603715171,39.0,31.0,46.0,23.0,14.0,68.0,84.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,15666160,40440179.63948911,7527188,23944893.675697867,4286605,9553798.430987377,334697,1288557.64160401,167285,1169069.5054945054,82914,134497.0956047736,3253919,4282880.89164119,13552,66482.39845938375,39.0,31.0,45.0,26.0,14.0,62.0,76.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,18545815,45408811.75175755,8739535,27146078.529334933,5201959,10749454.77359781,369736,1515450.4057971016,195904,1341759.4597069598,107139,147145.85556279158,3914609,4428280.4516130425,16933,80642.27614490772,41.0,32.0,48.0,24.0,15.0,73.0,88.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,18882264,47079900.3018762,8926875,28078476.74975562,5283929,11194521.463768115,386281,1570084.8333333335,197358,1409579.739010989,107391,149176.57074470917,3963330,4598125.880328365,17100,79935.06493506493,40.0,32.0,47.0,25.0,14.0,72.0,86.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,19459596,46923196.93238111,9199098,27873882.361566328,5446251,11253187.000887312,399490,1572914.3076923075,213291,1386926.9841269841,110000,148244.73801252822,4073706,4608746.386698318,17760,79295.1533973273,41.0,33.0,48.0,25.0,15.0,74.0,88.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,19121832,46881628.49017264,9072567,27832573.315939277,5293267,11262130.153887179,395007,1567941.4871794872,207738,1386182.7731092437,103833,149192.04402357957,4032683,4603881.573176727,16737,79727.14285714286,41.0,33.0,47.0,25.0,15.0,70.0,88.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,19762442,46681369.81403499,9373110,27737341.058377896,5524430,11183337.923969587,414859,1560097.0370370368,218870,1367690.2777777778,106236,148372.3517399813,4106703,4603846.975409387,18234,80684.18972332016,42.0,34.0,49.0,27.0,16.0,72.0,89.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,18997125,46832666.161173925,9031758,27879579.84805359,5066145,11109451.428916829,419630,1553700.4244733555,222542,1411116.57239819,99265,146882.05795278016,4140571,4651454.233343631,17214,80481.5960355434,41.0,32.0,46.0,27.0,16.0,68.0,89.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04,20626029,46638591.902516946,9786408,27797877.7994228,5738357,10909746.888942644,432050,1543035.7142857143,236585,1442236.111111111,109691,144708.62667631544,4304246,4719703.376985195,18692,81283.3850931677,44.0,35.0,53.0,28.0,16.0,76.0,91.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,20567480,46829594.310159035,9861704,28015229.833710715,5724698,10882664.926243568,425956,1554728.7545787545,236213,1441612.9179566563,110212,144646.21216928159,4190408,4709061.545511355,18289,81650.11998870694,44.0,35.0,53.0,27.0,16.0,76.0,89.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,21094491,46810683.050656796,10121325,27963472.464228936,5861931,10936542.9245283,440174,1549908.0742565226,243223,1431898.5294117648,111048,144961.95297849685,4297659,4702136.032130246,19131,81763.07312252965,45.0,36.0,54.0,28.0,17.0,77.0,91.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,21440087,46770466.193906315,10320861,27897288.86361781,5934406,10949259.121062376,452716,1539747.1264367816,249222,1449978.0882352942,112621,144743.00972999603,4350873,4708656.368882028,19388,80793.61594202899,46.0,37.0,54.0,29.0,17.0,78.0,92.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,21863781,48292057.46784759,10603600,28817499.139416866,6032477,11382032.348979997,472066,1584124.360632184,257791,1447136.1811391222,114212,147184.53568237397,4363864,4827375.220178871,19771,86705.68181818182,45.0,37.0,53.0,30.0,18.0,78.0,90.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,22152431,47904636.95733628,10750664,28441815.97744361,6022444,11362062.095692977,501033,1606220.9072580645,274178,1443643.7095412328,113324,147157.59519414912,4470443,4816789.570756964,20345,86947.10144927536,46.0,38.0,53.0,31.0,19.0,77.0,93.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,22529560,48044826.650944725,11031529,28586602.231293526,6092770,11367430.93409119,520331,1605833.1062043586,289282,1434128.4649122807,113109,146879.92655070953,4461156,4817715.392574932,21383,86236.59531772575,47.0,39.0,54.0,32.0,20.0,77.0,93.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,22914204,47984884.69431016,11250322,28555006.622424487,6069141,11366315.027972028,561020,1593981.6723216723,302429,1426843.3445273263,112981,147122.80821917808,4596281,4808135.048153038,22030,87480.17069243157,48.0,39.0,53.0,35.0,21.0,77.0,96.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,21484249,42122047.43201041,10536176,24842389.62833914,5485524,9580155.069784518,536869,1434596.663955905,402506,1283404.030715022,102782,133980.78168796326,4400537,4779006.959003363,19855,68514.29852449661,51.0,42.0,57.0,37.0,31.0,77.0,92.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06,23706204,47003446.61486255,11816958,28003028.583509512,6133462,10722246.090235218,559856,1656806.3019904932,453928,1473826.061827957,115149,146881.80277485074,4604184,4919693.991455733,22667,80963.78306878307,50.0,42.0,57.0,34.0,31.0,78.0,94.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-13,24512681,42398816.86930896,12336925,24943286.75468079,6259192,9670824.164841997,596467,1423237.9945945945,485181,1289592.9068914955,115599,134886.20211292888,4695904,4868055.451056769,23413,68933.39513039179,58.0,49.0,65.0,42.0,38.0,86.0,96.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20,24372892,47150717.52068019,12302009,28092493.616287094,6091015,10761886.452044448,610214,1658154.6230440966,496287,1485968.9616755792,112270,146578.38882423853,4737064,4924437.1512979865,24033,81198.32750675354,52.0,44.0,57.0,37.0,33.0,77.0,96.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-27,23078344,46248227.27991453,11530994,27468815.908084165,5686805,10609541.125087352,591881,1626185.5855855856,483036,1454361.0628342247,108616,144104.8260480539,4654399,4868998.723543752,22613,76220.04873139467,50.0,42.0,54.0,36.0,33.0,75.0,96.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-04,21955976,40306105.26472981,10917412,23389783.509689286,5466836,9376909.979810638,554560,1365475.1254826253,440886,1244406.545524368,100161,129991.29110934828,4455288,4740574.630182313,20833,58964.18293123701,54.0,47.0,58.0,41.0,35.0,77.0,94.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-11,24405992,44576054.441800594,12338704,26248751.78937483,6165574,10310138.725586856,613383,1580985.4487179487,515682,1416674.1334191333,112073,141490.0244695043,4636043,4809104.651796655,24533,68909.66843567463,55.0,47.0,60.0,39.0,36.0,79.0,96.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18,24551131,44828070.14167473,12428807,26444574.843254518,6151222,10356166.948209874,631741,1587387.5577663672,518619,1409328.232179548,110790,141310.84189690754,4685386,4820280.313138753,24566,69021.40522875817,55.0,47.0,59.0,40.0,37.0,78.0,97.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25,24452202,44803973.46020318,12327599,26451877.32020716,6185500,10344439.393915307,637127,1577205.7786233877,502433,1419727.4096174096,109955,141713.05023228805,4665183,4799676.960026436,24405,69333.54758119464,55.0,47.0,60.0,40.0,35.0,78.0,97.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,24528114,43903150.95692348,12395361,25825646.32086168,6210078,10081236.743975222,617037,1566281.713900135,504438,1363559.530583215,111052,139526.06200084818,4665474,4859872.513585374,24674,67028.0720170039,56.0,48.0,62.0,39.0,37.0,80.0,96.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-08,24040988,43649282.48348756,12086268,25605419.231678486,6088118,10046471.727809696,595683,1567803.6740890688,468345,1361574.043799338,110720,139453.54839700196,4667758,4861994.40897049,24096,66565.84874348032,55.0,47.0,61.0,38.0,34.0,79.0,96.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-15,23902608,43713128.093334705,12056834,25651876.37115839,5968292,10081573.31287746,603931,1556775.6039136301,494296,1365570.9903401854,108336,139603.94844353176,4646730,4850529.036192147,24189,67198.83040935673,55.0,47.0,59.0,39.0,36.0,78.0,96.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-22,23600310,43811148.17109292,11881636,25718792.12806862,5874263,10093901.536145087,609718,1563837.635646339,457426,1369459.6012305217,108118,139714.09702577215,4645494,4858584.702850212,23655,66858.47012636486,54.0,46.0,58.0,39.0,33.0,77.0,96.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-29,22831276,46631764.16500005,11199982,27622171.28835947,5926128,10962597.023606319,629106,1608335.5516334441,423474,1411657.1222587351,106590,145287.58756653263,4524290,4803388.699023658,21706,78326.89255189255,49.0,41.0,54.0,39.0,30.0,73.0,94.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-05,23212561,43539787.08165436,11827837,25559425.62881394,5600985,10413572.503952581,641693,1409878.7833623067,501208,1265769.0668980144,100264,135764.7329743345,4517830,4683758.972778848,22744,71617.392874338,53.0,46.0,54.0,46.0,40.0,74.0,96.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12,27544146,48635756.25419325,14414495,28942273.73697731,7122558,11601622.50364331,702775,1641951.725122423,586478,1451811.7918353893,113104,148436.10298943633,4574082,4764495.032953229,30654,85165.36067215184,57.0,50.0,61.0,43.0,40.0,76.0,96.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-19,28494516,48627964.550347075,15060489,28961917.655270655,7446470,11599156.209172772,713547,1629017.642706131,598283,1445264.8089700995,112417,148310.44767844767,4529934,4758716.078466836,33376,85581.7080821317,59.0,52.0,64.0,44.0,41.0,76.0,95.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-26,28636175,48342855.61256772,15174545,28740215.60246191,7469069,11563059.254807692,709666,1620766.379408705,597843,1444134.0940766549,112912,148586.90570369526,4538380,4739849.713105408,33760,86243.66300366301,59.0,53.0,65.0,44.0,41.0,76.0,96.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03,29052794,47768441.891405396,15455715,28622574.506734006,7448670,11252518.586747367,756291,1562581.037414966,614039,1448250.1661129568,118042,149062.43794722448,4625489,4643946.77114049,34548,89508.3853083853,61.0,54.0,66.0,48.0,42.0,79.0,100.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10,28229857,48033077.604037225,14991705,28840604.87123987,7090471,11295611.41811866,743139,1574261.6921768708,618911,1453150.2859543557,112556,148856.54864699795,4640530,4631289.893163633,32545,89302.8947368421,59.0,52.0,63.0,47.0,43.0,76.0,100.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-17,29527031,47963498.121468976,15888931,28783644.85878157,7445806,11282159.3624637,757965,1572645.3527062999,642314,1446616.6666666665,116181,148572.11968972028,4640831,4640541.972176367,35003,89317.78898465677,62.0,55.0,66.0,48.0,44.0,78.0,100.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-24,28736929,47874298.36110675,15615901,28710181.80162187,7140645,11261732.796656081,757195,1571511.0572033692,614955,1457094.996308601,114379,149319.35433616044,4460294,4635698.860790604,33560,88759.49419007558,60.0,54.0,63.0,48.0,42.0,77.0,96.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-31,29011284,47202584.8403562,15754013,28223635.92893096,7157727,10947534.419335548,761971,1642124.0739027648,639859,1428224.1641388608,113770,155409.8656019011,4550132,4720258.770405292,33812,85397.61804087384,61.0,56.0,65.0,46.0,45.0,73.0,96.0,40.0,27596488.435815778,14887608.344112363,6781015.672791115,707300.3608525234,611725.255267026,101445.8760411563,4477277.7980565075,30115.12869508411
2021-11-07,28898000,42393821.18606051,15777899,25172163.21761772,7042738,9753033.882219337,761215,1409005.2260530894,640187,1247409.121799782,112692,143944.6181490393,4529651,4597441.0183429625,33618,70824.10187857592,68.0,63.0,72.0,54.0,51.0,78.0,99.0,47.0,27631750.788008727,14915999.571020424,6778399.996037152,710990.7177348234,615033.6212040272,101946.02354633245,4479227.058809459,30153.799656504034
2021-11-14,30174542,47113780.71728715,16550130,28149752.753416352,7366539,10930153.168732377,789914,1645699.8872375037,660307,1435577.8903162056,117031,156036.9866833107,4654551,4711484.121810492,36070,85075.90909090909,64.0,59.0,67.0,48.0,46.0,75.0,99.0,42.0,27667013.140201673,14944390.797928488,6775784.319283189,714681.0746171232,618341.9871410283,102446.17105150859,4481176.319562411,30192.47061792396
2021-11-21,24462125,37363154.7320988,12949213,21897213.71909542,5539877,8568333.96286131,738333,1177371.411206588,582421,1061882.2073697448,91553,131399.97477354915,4534854,4469967.232142857,25874,56986.22464933441,65.0,59.0,65.0,63.0,55.0,70.0,101.0,45.0,27702275.492394622,14972782.02483655,6773168.642529226,718371.4314994232,621650.3530780295,102946.31855668474,4483125.580315363,30231.14157934388
2021-11-28,29563653,45526815.64815817,16262633,27332019.8765579,7145804,10413053.099370135,795278,1596396.0710371104,652186,1405414.6639393878,111998,149972.2834436805,4560940,4549156.36680117,34814,80803.2870087878,65.0,60.0,69.0,50.0,46.0,75.0,100.0,43.0,27737537.84458757,15001173.251744611,6770552.965775263,722061.7883817231,624958.7190150307,103446.46606186089,4485074.841068313,30269.812540763804
2021-12-05,29941489,44344429.17561222,16733437,26728556.533746973,7118531,9998224.753567064,771828,1581644.0476190476,642385,1390499.8180696885,112694,145600.0951417004,4528059,4422096.833177308,34555,77807.0942904382,68.0,63.0,71.0,49.0,46.0,77.0,102.0,44.0,27772800.196780518,15029564.478652673,6767937.289021299,725752.1452640231,628267.0849520317,103946.61356703703,4487024.101821265,30308.483502183728
2021-12-12,29085493,44407153.65988591,15969075,26795297.805728283,6961669,9973502.926490735,760275,1584031.8433895297,638439,1400262.9782453324,114553,146113.64230414864,4607234,4429745.023434799,34248,78199.44029308847,65.0,60.0,70.0,48.0,46.0,78.0,104.0,44.0,27808062.548973463,15057955.705560736,6765321.612267337,729442.502146323,631575.4508890329,104446.76107221318,4488973.362574217,30347.154463603652
2021-12-19,23274181,39934375.66192279,12110279,23823359.225982778,5743513,8978446.874828262,589928,1378442.2235422235,471070,1222635.3527553526,94991,134797.75213088645,4239766,4330779.715357639,24634,65914.51732565244,58.0,51.0,64.0,43.0,39.0,70.0,98.0,37.0,27843324.901166413,15086346.932468798,6762705.935513373,733132.859028623,634883.8168260341,104946.90857738933,4490922.623327169,30385.825425023577
2021-12-26,19346729,39907324.92378369,10169149,23762762.94728819,4393352,9016680.886521367,531065,1365321.8810601165,447810,1223574.4030494823,76222,135124.64421963308,3710523,4338227.970075276,18608,65632.19156962441,48.0,43.0,49.0,39.0,37.0,56.0,86.0,28.0,27878587.25335936,15114738.15937686,6760090.25875941,736823.215910923,638192.1827630353,105447.05608256547,4492871.88408012,30424.4963864435
2022-01-02,20909380,43422718.72486356,11238640,25777987.074563235,5188774,10214808.592203885,499228,1512449.714795009,399181,1348672.9567832572,86082,141614.29465896374,3474969,4345033.08096206,22506,82153.01089714882,48.0,44.0,51.0,33.0,30.0,61.0,80.0,27.0,27913849.60555231,15143129.386284921,6757474.582005447,740513.5727932228,641500.5487000364,105947.20358774162,4494821.144833072,30463.167347863422
2022-01-09,22988947,43282475.90159084,12120094,25677463.40915813,5773052,10200405.012798222,553581,1504341.3544863544,434014,1339979.7972370766,94131,141352.7956775302,3989536,4336571.839612092,24539,82361.69262143123,53.0,47.0,57.0,37.0,32.0,67.0,92.0,30.0,27949111.957745254,15171520.613192985,6754858.905251484,744203.9296755228,644808.9146370376,106447.35109291777,4496770.405586024,30501.838309283346
2022-01-16,22458342,38673342.6739946,11894488,22770864.983011387,5536818,9087421.324143693,571671,1288105.542861526,419995,1163790.2736934249,86955,126407.10308596876,3925467,4168643.7346590203,22948,68109.71253958151,58.0,52.0,61.0,44.0,36.0,69.0,94.0,34.0,27984374.309938204,15199911.840101046,6752243.228497521,747894.2865578227,648117.2805740387,106947.49859809391,4498719.666338975,30540.50927070327
2022-01-23,25087711,43292326.17720929,13378258,25632728.14786292,6303554,10233019.502771268,610825,1519497.636022514,487789,1340001.0510510511,102787,141574.10459939425,4178223,4343389.950588419,26275,82115.78431372548,58.0,52.0,62.0,40.0,36.0,73.0,96.0,32.0,28019636.66213115,15228303.067009108,6749627.551743558,751584.6434401227,651425.6465110398,107447.64610327006,4500668.927091926,30579.180232123195
2022-01-30,25227701,44947710.22825348,13790920,26822083.297052152,6062239,10635005.324020242,652362,1510056.756287191,530521,1346397.8111319575,102066,146150.3569402883,4062980,4406822.2742194915,26613,81194.40860215054,56.0,51.0,57.0,43.0,39.0,70.0,92.0,33.0,28054899.0143241,15256694.29391717,6747011.874989594,755275.0003224227,654734.012448041,107947.79360844621,4502618.187844878,30617.85119354312
2022-02-06,27681521,45406489.97901406,15017614,27110327.89326257,6878126,10780886.554834055,695881,1519436.6980042881,572209,1349599.9767957511,113599,147138.0980794483,4373898,4417906.3904447565,30194,81194.36759319113,61.0,55.0,64.0,46.0,42.0,77.0,99.0,37.0,28090161.36651705,15285085.520825233,6744396.198235632,758965.3572047226,658042.3783850422,108447.94111362235,4504567.44859783,30656.522154963044
2022-02-13,27704245,45459147.606729135,15102947,27162653.320802003,6713486,10792094.763567032,700174,1515340.4759535745,575367,1344245.8824121614,111430,147014.51792674724,4470050,4416775.483674455,30791,81023.16239316239,61.0,56.0,62.0,46.0,43.0,76.0,101.0,38.0,28125423.718709994,15313476.747733295,6741780.521481669,762655.7140870226,661350.7443220433,108948.0886187985,4506516.7093507815,30695.193116382965
2022-02-20,23942520,40478307.880698174,12939796,23963929.73642973,5489183,9568055.75864236,632671,1286537.2225246772,497192,1167406.7392722054,96148,134705.08203716535,4262443,4290190.942612263,25087,67482.3991797676,59.0,54.0,57.0,49.0,43.0,71.0,99.0,37.0,28160686.070902944,15341867.974641357,6739164.844727705,766346.0709693225,664659.1102590444,109448.23612397465,4508465.970103733,30733.86407780289
2022-02-27,28691035,46523718.975276284,15547165,27660504.647501286,7059962,11134567.948661651,758310,1553134.8935942985,667953,1374152.4673202615,115783,148044.46330904868,4509876,4573306.681038441,31986,80007.8738512949,62.0,56.0,63.0,49.0,49.0,78.0,99.0,40.0,28195948.42309589,15370259.201549418,6736549.167973742,770036.4278516225,667967.4761960456,109948.38362915079,4510415.230856684,30772.535039222814
2022-03-06,29093364,46845024.10019681,15874271,27846613.32433094,7086472,11212704.655165624,788868,1565212.427278604,673129,1379332.359037232,118269,148566.73029884123,4520007,4612951.431754026,32348,79643.17233154443,62.0,57.0,63.0,50.0,49.0,80.0,98.0,41.0,28231210.77528884,15398650.428457482,6733933.4912197795,773726.7847339225,671275.8421330468,110448.53113432694,4512364.491609636,30811.20600064274
2022-03-13,29408905,46780983.84342915,16068258,27801258.802491162,7091072,11185318.866688866,830189,1566493.5966124146,699219,1376409.06122449,119022,148402.62202346826,4567377,4623052.681949018,33768,80048.21243973418,63.0,58.0,63.0,53.0,51.0,80.0,99.0,42.0,28266473.127481785,15427041.655365543,6731317.814465816,777417.1416162223,674584.2080700479,110948.6786395031,4514313.7523625875,30849.876962062663
2022-03-20,29301596,46711917.8787928,16018558,27712118.06652144,7100613,11236266.115018843,815937,1563172.0174797866,685317,1376310.9788217172,117023,148517.32168708876,4531571,4595696.997247352,32577,79836.38201657136,63.0,58.0,63.0,52.0,50.0,79.0,99.0,41.0,28301735.479674734,15455432.882273605,6728702.137711853,781107.4984985223,677892.5740070491,111448.82614467923,4516263.013115539,30888.547923482587
2022-03-27,29473972,46733216.72577058,16178072,27796165.38108535,7093564,11118877.123397436,790647,1562248.4455499768,678131,1391339.2005574733,119040,147732.65424303722,4581740,4636508.48443593,32778,80345.43650137285,63.0,58.0,64.0,51.0,49.0,81.0,99.0,41.0,28336997.83186768,15483824.109181669,6726086.460957889,784797.8553808222,681200.9399440503,111948.97364985538,4518212.273868491,30927.218884902508
2022-04-03,29885879,46830674.2596913,16450498,27976804.727602907,7159024,10946814.49447203,815692,1550862.998442549,710441,1432647.4154302427,122317,144588.6426750863,4594595,4697692.286287653,33312,81263.69478082893,64.0,59.0,65.0,53.0,50.0,85.0,98.0,41.0,28372260.18406063,15512215.33608973,6723470.784203927,788488.2122631222,684509.3058810513,112449.12115503153,4520161.534621443,30965.889846322432
2022-04-10,29007977,46746633.70771912,15563990,27886340.457484502,7001839,10939626.47401618,825887,1552621.1590296496,721188,1436566.2561947855,120683,145061.9008327713,4743235,4705245.587017552,31155,81171.87314367718,62.0,56.0,64.0,53.0,50.0,83.0,101.0,38.0,28407522.536253575,15540606.562997792,6720855.107449964,792178.5691454222,687817.6718180525,112949.26866020767,4522110.795374394,31004.560807742357
2022-04-17,27097891,46725468.4048369,14755536,27843171.28756115,6049471,10960699.149334062,818165,1555198.7720714358,739484,1432936.111215975,112353,144790.091991342,4594657,4707549.026924726,28225,81123.96573820915,58.0,53.0,55.0,53.0,52.0,78.0,98.0,35.0,28442784.888446525,15568997.789905854,6718239.430696,795868.9260277221,691126.0377550537,113449.41616538382,4524060.056127345,31043.23176916228
2022-04-24,30067398,46771232.41074339,16403052,27901250.69230563,7267529,10945694.574285762,836597,1555185.983129482,729183,1435484.1975993752,119141,144943.57511394937,4678982,4707578.728059882,32914,81094.66024931142,64.0,59.0,66.0,54.0,51.0,82.0,99.0,41.0,28478047.24063947,15597389.016813917,6715623.753942037,799559.2829100221,694434.4036920548,113949.56367055998,4526009.316880297,31081.902730582206
2022-05-01,29569104,47936079.602372915,16193687,28507339.91831395,7019945,11356409.130973194,821766,1592905.0572598716,708627,1440276.239697122,121151,146664.1638879139,4671566,4805893.232635168,32362,86591.85960569965,62.0,57.0,62.0,52.0,49.0,83.0,97.0,37.0,28513309.59283242,15625780.243721979,6713008.077188075,803249.639792322,697742.769629056,114449.71117573611,4527958.577633249,31120.57369200213
2022-05-08,30534170,48032049.41565578,16649892,28611843.7037037,7354137,11349378.196123142,852011,1595603.2596214367,745628,1433899.451976595,120401,146835.53610127722,4778286,4807361.326794112,33815,87127.94133551515,64.0,58.0,65.0,53.0,52.0,82.0,99.0,39.0,28548571.94502537,15654171.47063004,6710392.400434111,806939.996674622,701051.1355660572,114949.85868091226,4529907.8383862,31159.24465342205
